id,code,name,x_internal_type,x_parent_id:id,reconcile,user_type_id:id
co_puc_com_237505,237505,CUOTAS POR DEVOLVER,other,co_puc_com_2375,FALSE,account.data_account_type_liability
co_puc_com_2380,2380,ACREEDORES VARIOS,view,co_puc_com_23,FALSE,account.data_account_type_liability
co_puc_com_238005,238005,DEPOSITARIOS,other,co_puc_com_2380,FALSE,account.data_account_type_liability
co_puc_com_238010,238010,COMISIONISTAS DE BOLSAS,other,co_puc_com_2380,FALSE,account.data_account_type_liability
co_puc_com_238015,238015,SOCIEDAD ADMINISTRADORA-FONDOS DE INVERSI���_N,other,co_puc_com_2380,FALSE,account.data_account_type_liability
co_puc_com_238020,238020,REINTEGROS POR PAGAR,other,co_puc_com_2380,FALSE,account.data_account_type_liability
co_puc_com_238025,238025,FONDO DE PERSEVERANCIA,other,co_puc_com_2380,FALSE,account.data_account_type_liability
co_puc_com_238030,238030,FONDOS DE CESANT���_AS Y/O PENSIONES,other,co_puc_com_2380,FALSE,account.data_account_type_liability
co_puc_com_238035,238035,DONACIONES ASIGNADAS POR PAGAR,other,co_puc_com_2380,FALSE,account.data_account_type_liability
co_puc_com_238095,238095,OTROS,payable,co_puc_com_2380,FALSE,account.data_account_type_payable
co_puc_com_24,24,"IMPUESTOS, GRAVށMENES Y TASAS",view,co_puc_com_2,FALSE,account.conf_account_type_tax
co_puc_com_2404,2404,DE RENTA Y COMPLEMENTARIOS,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_240405,240405,VIGENCIA FISCAL CORRIENTE,other,co_puc_com_2404,FALSE,account.conf_account_type_tax
co_puc_com_240410,240410,VIGENCIAS FISCALES ANTERIORES,other,co_puc_com_2404,FALSE,account.conf_account_type_tax
co_puc_com_2408,2408,IMPUESTO SOBRE LAS VENTAS POR PAGAR,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_240803,240803,IVA TRANSITORIO,other,co_puc_com_2408,TRUE,account.data_account_type_liability
co_puc_com_240805,240805,IMPUESTO SOBRE LAS VENTAS POR PAGAR,other,co_puc_com_2408,FALSE,account.conf_account_type_tax
co_puc_com_240810,240810,IVA DESCONTABLE (DIRECTO),other,co_puc_com_2408,FALSE,account.conf_account_type_tax
co_puc_com_240815,240815,IVA DESCONTABLE (COMMUN/PROPORCIONAL),other,co_puc_com_2408,FALSE,account.conf_account_type_tax
co_puc_com_240820,240820,IVA DESCONTABLE A REGIMEN SIMPLIFICADO (COMMUN/PROPORCIONAL) - SOLO ESTA LA DIAN LO INTERPRETA UTILIZABLE,other,co_puc_com_2408,FALSE,account.conf_account_type_tax
co_puc_com_240825,240825,IVA DESCONTABLE A REGIMEN SIMPLIFICADO (DIRECTO) - LA DIAN NO LO INTERPRETA UTILIZABLE,other,co_puc_com_2408,FALSE,account.conf_account_type_tax
co_puc_com_240840,240840,IVA DEVOLUCIONES EN COMPRAS,other,co_puc_com_2408,TRUE,account.data_account_type_liability
co_puc_com_240845,240845,IVA PAGADO,other,co_puc_com_2408,TRUE,account.data_account_type_liability
co_puc_com_240890,240890,IVA POR PAGAR,other,co_puc_com_2408,TRUE,account.data_account_type_liability
co_puc_com_2412,2412,DE INDUSTRIA Y COMERCIO,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_241205,241205,VIGENCIA FISCAL CORRIENTE,other,co_puc_com_2412,FALSE,account.conf_account_type_tax
co_puc_com_241210,241210,VIGENCIAS FISCALES ANTERIORES,other,co_puc_com_2412,FALSE,account.conf_account_type_tax
co_puc_com_2416,2416,A LA PROPIEDAD RA���_Z,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_241605,241605,A LA PROPIEDAD RA���_Z,other,co_puc_com_2416,FALSE,account.conf_account_type_tax
co_puc_com_2420,2420,DERECHOS SOBRE INSTRUMENTOS PެBLICOS,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_242005,242005,DERECHOS SOBRE INSTRUMENTOS PެBLICOS,other,co_puc_com_2420,FALSE,account.conf_account_type_tax
co_puc_com_2424,2424,DE VALORIZACI���_N,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_242405,242405,VIGENCIA FISCAL CORRIENTE,other,co_puc_com_2424,FALSE,account.conf_account_type_tax
co_puc_com_242410,242410,VIGENCIAS FISCALES ANTERIORES,other,co_puc_com_2424,FALSE,account.conf_account_type_tax
co_puc_com_2428,2428,DE TURISMO,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_242805,242805,DE TURISMO,other,co_puc_com_2428,FALSE,account.conf_account_type_tax
co_puc_com_2432,2432,TASA POR UTILIZACI���_N DE PUERTOS,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_243205,243205,TASA POR UTILIZACI���_N DE PUERTOS,other,co_puc_com_2432,FALSE,account.conf_account_type_tax
co_puc_com_2436,2436,DE VEH���_CULOS,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_243605,243605,VIGENCIA FISCAL CORRIENTE,other,co_puc_com_2436,FALSE,account.conf_account_type_tax
co_puc_com_243610,243610,VIGENCIAS FISCALES ANTERIORES,other,co_puc_com_2436,FALSE,account.conf_account_type_tax
co_puc_com_2440,2440,DE ESPECT������CULOS PެBLICOS,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_244005,244005,DE ESPECT������CULOS PެBLICOS,other,co_puc_com_2440,FALSE,account.conf_account_type_tax
co_puc_com_2444,2444,DE HIDROCARBUROS Y MINAS,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_244405,244405,DE HIDROCARBUROS,other,co_puc_com_2444,FALSE,account.conf_account_type_tax
co_puc_com_244410,244410,DE MINAS,other,co_puc_com_2444,FALSE,account.conf_account_type_tax
co_puc_com_2448,2448,REGAL���_AS E IMPUESTOS A LA PEQUE��A Y MEDIANA MINER���_A,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_244805,244805,REGAL���_AS E IMPUESTOS A LA PEQUE��A Y MEDIANA MINER���_A,other,co_puc_com_2448,FALSE,account.conf_account_type_tax
co_puc_com_2452,2452,A LAS EXPORTACIONES CAFETERAS,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_245205,245205,A LAS EXPORTACIONES CAFETERAS,other,co_puc_com_2452,FALSE,account.conf_account_type_tax
co_puc_com_2456,2456,A LAS IMPORTACIONES,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_245605,245605,A LAS IMPORTACIONES,other,co_puc_com_2456,FALSE,account.conf_account_type_tax
co_puc_com_2460,2460,CUOTAS DE FOMENTO,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_246005,246005,CUOTAS DE FOMENTO,other,co_puc_com_2460,FALSE,account.conf_account_type_tax
co_puc_com_2464,2464,"DE LICORES, CERVEZAS Y CIGARRILLOS",view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_246405,246405,DE LICORES,other,co_puc_com_2464,FALSE,account.conf_account_type_tax
co_puc_com_246410,246410,DE CERVEZAS,other,co_puc_com_2464,FALSE,account.conf_account_type_tax
co_puc_com_246415,246415,DE CIGARRILLOS,other,co_puc_com_2464,FALSE,account.conf_account_type_tax
co_puc_com_2468,2468,AL SACRIFICIO DE GANADO,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_246805,246805,AL SACRIFICIO DE GANADO,other,co_puc_com_2468,FALSE,account.conf_account_type_tax
co_puc_com_2472,2472,AL AZAR Y JUEGOS,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_247205,247205,AL AZAR Y JUEGOS,other,co_puc_com_2472,FALSE,account.conf_account_type_tax
co_puc_com_2476,2476,GRAV������MENES Y REGAL���_AS POR UTILIZACI���_N DEL SUELO,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_247605,247605,GRAV������MENES Y REGAL���_AS POR UTILIZACI���_N DEL SUELO,other,co_puc_com_2476,FALSE,account.conf_account_type_tax
co_puc_com_2495,2495,OTROS,view,co_puc_com_24,FALSE,account.conf_account_type_tax
co_puc_com_249505,249505,OTROS,other,co_puc_com_2495,FALSE,account.conf_account_type_tax
co_puc_com_249510,249510,IMPUESTO NACIONAL AL CONSUMO,other,co_puc_com_2495,FALSE,account.conf_account_type_tax
co_puc_com_25,25,OBLIGACIONES LABORALES,view,co_puc_com_2,FALSE,account.data_account_type_liability
co_puc_com_2505,2505,SALARIOS POR PAGAR,view,co_puc_com_25,FALSE,account.data_account_type_liability
co_puc_com_250505,250505,SALARIOS POR PAGAR,other,co_puc_com_2505,FALSE,account.data_account_type_liability
co_puc_com_2510,2510,CESANT���_AS CONSOLIDADAS,view,co_puc_com_25,FALSE,account.data_account_type_liability
co_puc_com_251005,251005,LEY LABORAL ANTERIOR,other,co_puc_com_2510,FALSE,account.data_account_type_liability
co_puc_com_251010,251010,LEY 50 DE 1990 Y NORMAS POSTERIORES,other,co_puc_com_2510,FALSE,account.data_account_type_liability
co_puc_com_2515,2515,INTERESES SOBRE CESANT���_AS,view,co_puc_com_25,FALSE,account.data_account_type_liability
co_puc_com_251505,251505,INTERESES SOBRE CESANT���_AS,other,co_puc_com_2515,FALSE,account.data_account_type_liability
co_puc_com_2520,2520,PRIMA DE SERVICIOS,view,co_puc_com_25,FALSE,account.data_account_type_liability
co_puc_com_252005,252005,PRIMA DE SERVICIOS,other,co_puc_com_2520,FALSE,account.data_account_type_liability
co_puc_com_2525,2525,VACACIONES CONSOLIDADAS,view,co_puc_com_25,FALSE,account.data_account_type_liability
co_puc_com_252505,252505,VACACIONES CONSOLIDADAS,other,co_puc_com_2525,FALSE,account.data_account_type_liability
co_puc_com_2530,2530,PRESTACIONES EXTRALEGALES,view,co_puc_com_25,FALSE,account.data_account_type_liability
co_puc_com_253005,253005,PRIMAS,other,co_puc_com_2530,FALSE,account.data_account_type_liability
co_puc_com_253010,253010,AUXILIOS,other,co_puc_com_2530,FALSE,account.data_account_type_liability
co_puc_com_253015,253015,DOTACI���_N Y SUMINISTRO A TRABAJADORES,other,co_puc_com_2530,FALSE,account.data_account_type_liability
co_puc_com_253020,253020,BONIFICACIONES,other,co_puc_com_2530,FALSE,account.data_account_type_liability
co_puc_com_253025,253025,SEGUROS,other,co_puc_com_2530,FALSE,account.data_account_type_liability
co_puc_com_253095,253095,OTRAS,other,co_puc_com_2530,FALSE,account.data_account_type_liability
co_puc_com_2532,2532,PENSIONES POR PAGAR,view,co_puc_com_25,FALSE,account.data_account_type_liability
co_puc_com_253205,253205,PENSIONES POR PAGAR,other,co_puc_com_2532,FALSE,account.data_account_type_liability
co_puc_com_2535,2535,CUOTAS PARTES PENSIONES DE JUBILACI���_N,view,co_puc_com_25,FALSE,account.data_account_type_liability
co_puc_com_253505,253505,CUOTAS PARTES PENSIONES DE JUBILACI���_N,other,co_puc_com_2535,FALSE,account.data_account_type_liability
co_puc_com_2540,2540,INDEMNIZACIONES LABORALES,view,co_puc_com_25,FALSE,account.data_account_type_liability
co_puc_com_254005,254005,INDEMNIZACIONES LABORALES,other,co_puc_com_2540,FALSE,account.data_account_type_liability
co_puc_com_26,26,PASIVOS ESTIMADOS Y PROVISIONES,view,co_puc_com_2,FALSE,account.data_account_type_liability
co_puc_com_2605,2605,PARA COSTOS Y GASTOS,view,co_puc_com_26,FALSE,account.data_account_type_liability
co_puc_com_260505,260505,INTERESES,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260510,260510,COMISIONES,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260515,260515,HONORARIOS,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260520,260520,SERVICIOS T޸CNICOS,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260525,260525,"TRANSPORTES, FLETES Y ACARREOS",other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260530,260530,GASTOS DE VIAJE,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260535,260535,SERVICIOS PެBLICOS,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260540,260540,REGAL���_AS,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260545,260545,GARANT���_AS,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260550,260550,MATERIALES Y REPUESTOS,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_260595,260595,OTROS,other,co_puc_com_2605,FALSE,account.data_account_type_liability
co_puc_com_2610,2610,PARA OBLIGACIONES LABORALES,view,co_puc_com_26,FALSE,account.data_account_type_liability
co_puc_com_261005,261005,CESANT���_AS,other,co_puc_com_2610,FALSE,account.data_account_type_liability
co_puc_com_261010,261010,INTERESES SOBRE CESANT���_AS,other,co_puc_com_2610,FALSE,account.data_account_type_liability
co_puc_com_261015,261015,VACACIONES,other,co_puc_com_2610,FALSE,account.data_account_type_liability
co_puc_com_261020,261020,PRIMA DE SERVICIOS,other,co_puc_com_2610,FALSE,account.data_account_type_liability
co_puc_com_261025,261025,PRESTACIONES EXTRALEGALES,other,co_puc_com_2610,FALSE,account.data_account_type_liability
co_puc_com_261030,261030,VI������TICOS,other,co_puc_com_2610,FALSE,account.data_account_type_liability
co_puc_com_261095,261095,OTRAS,other,co_puc_com_2610,FALSE,account.data_account_type_liability
co_puc_com_2615,2615,PARA OBLIGACIONES FISCALES,view,co_puc_com_26,FALSE,account.data_account_type_liability
co_puc_com_261505,261505,DE RENTA Y COMPLEMENTARIOS,other,co_puc_com_2615,FALSE,account.data_account_type_liability
co_puc_com_261510,261510,DE INDUSTRIA Y COMERCIO,other,co_puc_com_2615,FALSE,account.data_account_type_liability
co_puc_com_261515,261515,TASA POR UTILIZACI���_N DE PUERTOS,other,co_puc_com_2615,FALSE,account.data_account_type_liability
co_puc_com_261520,261520,DE VEH���_CULOS,other,co_puc_com_2615,FALSE,account.data_account_type_liability
co_puc_com_261525,261525,DE HIDROCARBUROS Y MINAS,other,co_puc_com_2615,FALSE,account.data_account_type_liability
co_puc_com_261595,261595,OTROS,other,co_puc_com_2615,FALSE,account.data_account_type_liability
co_puc_com_2620,2620,PENSIONES DE JUBILACI���_N,view,co_puc_com_26,FALSE,account.data_account_type_liability
co_puc_com_262005,262005,C������LCULO ACTUARIAL PENSIONES DE JUBILACI���_N,other,co_puc_com_2620,FALSE,account.data_account_type_liability
co_puc_com_262010,262010,PENSIONES DE JUBILACI���_N POR AMORTIZAR (DB),other,co_puc_com_2620,FALSE,account.data_account_type_liability
co_puc_com_2625,2625,PARA OBRAS DE URBANISMO,view,co_puc_com_26,FALSE,account.data_account_type_liability
co_puc_com_262505,262505,ACUEDUCTO Y ALCANTARILLADO,other,co_puc_com_2625,FALSE,account.data_account_type_liability
co_puc_com_262510,262510,ENERG���_A EL޸CTRICA,other,co_puc_com_2625,FALSE,account.data_account_type_liability
co_puc_com_262515,262515,TEL޸FONOS,other,co_puc_com_2625,FALSE,account.data_account_type_liability
co_puc_com_262595,262595,OTROS,other,co_puc_com_2625,FALSE,account.data_account_type_liability
co_puc_com_2630,2630,PARA MANTENIMIENTO Y REPARACIONES,view,co_puc_com_26,FALSE,account.data_account_type_liability
co_puc_com_263005,263005,TERRENOS,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263010,263010,CONSTRUCCIONES Y EDIFICACIONES,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263015,263015,MAQUINARIA Y EQUIPO,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263020,263020,EQUIPO DE OFICINA,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263025,263025,EQUIPO DE COMPUTACI���_N Y COMUNICACI���_N,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263030,263030,EQUIPO M޸DICO-CIENT���_FICO,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263035,263035,EQUIPO DE HOTELES Y RESTAURANTES,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263040,263040,FLOTA Y EQUIPO DE TRANSPORTE,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263045,263045,FLOTA Y EQUIPO FLUVIAL Y/O MAR���_TIMO,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263050,263050,FLOTA Y EQUIPO A޸REO,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263055,263055,FLOTA Y EQUIPO F޸RREO,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263060,263060,"ACUEDUCTOS, PLANTAS Y REDES",other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263065,263065,ARMAMENTO DE VIGILANCIA,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263070,263070,ENVASES Y EMPAQUES,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263075,263075,PLANTACIONES AGR���_COLAS Y FORESTALES,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263080,263080,V���_AS DE COMUNICACI���_N,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263085,263085,POZOS ARTESIANOS,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_263095,263095,OTROS,other,co_puc_com_2630,FALSE,account.data_account_type_liability
co_puc_com_2635,2635,PARA CONTINGENCIAS,view,co_puc_com_26,FALSE,account.data_account_type_liability
co_puc_com_263505,263505,MULTAS Y SANCIONES AUTORIDADES ADMINISTRATIVAS,other,co_puc_com_2635,FALSE,account.data_account_type_liability
co_puc_com_263510,263510,INTERESES POR MULTAS Y SANCIONES,other,co_puc_com_2635,FALSE,account.data_account_type_liability
co_puc_com_263515,263515,RECLAMOS,other,co_puc_com_2635,FALSE,account.data_account_type_liability
co_puc_com_263520,263520,LABORALES,other,co_puc_com_2635,FALSE,account.data_account_type_liability
co_puc_com_263525,263525,CIVILES,other,co_puc_com_2635,FALSE,account.data_account_type_liability
co_puc_com_263530,263530,PENALES,other,co_puc_com_2635,FALSE,account.data_account_type_liability
co_puc_com_263535,263535,ADMINISTRATIVOS,other,co_puc_com_2635,FALSE,account.data_account_type_liability
co_puc_com_263540,263540,COMERCIALES,other,co_puc_com_2635,FALSE,account.data_account_type_liability
co_puc_com_263595,263595,OTRAS,other,co_puc_com_2635,FALSE,account.data_account_type_liability
co_puc_com_2640,2640,PARA OBLIGACIONES DE GARANT���_AS,view,co_puc_com_26,FALSE,account.data_account_type_liability
co_puc_com_264005,264005,PARA OBLIGACIONES DE GARANT���_AS,other,co_puc_com_2640,FALSE,account.data_account_type_liability
co_puc_com_2695,2695,PROVISIONES DIVERSAS,view,co_puc_com_26,FALSE,account.data_account_type_liability
co_puc_com_269505,269505,PARA BENEFICENCIA,other,co_puc_com_2695,FALSE,account.data_account_type_liability
co_puc_com_269510,269510,PARA COMUNICACIONES,other,co_puc_com_2695,FALSE,account.data_account_type_liability
co_puc_com_269515,269515,PARA P޸RDIDA EN TRANSPORTE,other,co_puc_com_2695,FALSE,account.data_account_type_liability
co_puc_com_269520,269520,PARA OPERACI���_N,other,co_puc_com_2695,FALSE,account.data_account_type_liability
co_puc_com_269525,269525,PARA PROTECCI���_N DE BIENES AGOTABLES,other,co_puc_com_2695,FALSE,account.data_account_type_liability
co_puc_com_269530,269530,PARA AJUSTES EN REDENCI���_N DE UNIDADES,other,co_puc_com_2695,FALSE,account.data_account_type_liability
co_puc_com_269535,269535,AUTOSEGURO,other,co_puc_com_2695,FALSE,account.data_account_type_liability
co_puc_com_269540,269540,PLANES Y PROGRAMAS DE REFORESTACI���_N Y ELECTRIFICACI���_N,other,co_puc_com_2695,FALSE,account.data_account_type_liability
co_puc_com_269595,269595,OTRAS,other,co_puc_com_2695,FALSE,account.data_account_type_liability
co_puc_com_27,27,DIFERIDOS,view,co_puc_com_2,FALSE,account.data_account_type_liability
co_puc_com_2705,2705,INGRESOS RECIBIDOS POR ANTICIPADO,view,co_puc_com_27,FALSE,account.data_account_type_liability
co_puc_com_270505,270505,INTERESES,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270510,270510,COMISIONES,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270515,270515,ARRENDAMIENTOS,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270520,270520,HONORARIOS,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270525,270525,SERVICIOS T޸CNICOS,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270530,270530,DE SUSCRIPTORES,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270535,270535,"TRANSPORTES, FLETES Y ACARREOS",other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270540,270540,MERCANC���_A EN TR������NSITO YA VENDIDA,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270545,270545,MATR���_CULAS Y PENSIONES,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270550,270550,CUOTAS DE ADMINISTRACI���_N,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_270595,270595,OTROS,other,co_puc_com_2705,FALSE,account.data_account_type_liability
co_puc_com_2710,2710,ABONOS DIFERIDOS,view,co_puc_com_27,FALSE,account.data_account_type_liability
co_puc_com_271005,271005,REAJUSTE DEL SISTEMA,other,co_puc_com_2710,FALSE,account.data_account_type_liability
co_puc_com_2715,2715,UTILIDAD DIFERIDA EN VENTAS A PLAZOS,view,co_puc_com_27,FALSE,account.data_account_type_liability
co_puc_com_271505,271505,UTILIDAD DIFERIDA EN VENTAS A PLAZOS,other,co_puc_com_2715,FALSE,account.data_account_type_liability
co_puc_com_2720,2720,CR޸DITO POR CORRECCI���_N MONETARIA DIFERIDA,view,co_puc_com_27,FALSE,account.data_account_type_liability
co_puc_com_272005,272005,CR޸DITO POR CORRECCI���_N MONETARIA DIFERIDA,other,co_puc_com_2720,FALSE,account.data_account_type_liability
co_puc_com_2725,2725,IMPUESTOS DIFERIDOS,view,co_puc_com_27,FALSE,account.data_account_type_liability
co_puc_com_272505,272505,POR DEPRECIACI���_N FLEXIBLE,other,co_puc_com_2725,FALSE,account.data_account_type_liability
co_puc_com_272595,272595,DIVERSOS,other,co_puc_com_2725,FALSE,account.data_account_type_liability
co_puc_com_272599,272599,AJUSTES POR INFLACI���_N,other,co_puc_com_2725,FALSE,account.data_account_type_liability
co_puc_com_28,28,OTROS PASIVOS,view,co_puc_com_2,FALSE,account.data_account_type_liability
co_puc_com_2805,2805,ANTICIPOS Y AVANCES RECIBIDOS,view,co_puc_com_28,FALSE,account.data_account_type_liability
co_puc_com_280505,280505,DE CLIENTES,other,co_puc_com_2805,FALSE,account.data_account_type_liability
co_puc_com_280510,280510,SOBRE CONTRATOS,other,co_puc_com_2805,FALSE,account.data_account_type_liability
co_puc_com_280515,280515,PARA OBRAS EN PROCESO,other,co_puc_com_2805,FALSE,account.data_account_type_liability
co_puc_com_280595,280595,OTROS,other,co_puc_com_2805,FALSE,account.data_account_type_liability
co_puc_com_2810,2810,DEP���_SITOS RECIBIDOS,view,co_puc_com_28,FALSE,account.data_account_type_liability
co_puc_com_281005,281005,PARA FUTURA SUSCRIPCI���_N DE ACCIONES,other,co_puc_com_2810,FALSE,account.data_account_type_liability
co_puc_com_281010,281010,PARA FUTURO PAGO DE CUOTAS O DERECHOS SOCIALES,other,co_puc_com_2810,FALSE,account.data_account_type_liability
co_puc_com_281015,281015,PARA GARANT���_A EN LA PRESTACI���_N DE SERVICIOS,other,co_puc_com_2810,FALSE,account.data_account_type_liability
co_puc_com_281020,281020,PARA GARANT���_A DE CONTRATOS,other,co_puc_com_2810,FALSE,account.data_account_type_liability
co_puc_com_281025,281025,DE LICITACIONES,other,co_puc_com_2810,FALSE,account.data_account_type_liability
co_puc_com_281030,281030,DE MANEJO DE BIENES,other,co_puc_com_2810,FALSE,account.data_account_type_liability
co_puc_com_281035,281035,FONDO DE RESERVA,other,co_puc_com_2810,FALSE,account.data_account_type_liability
co_puc_com_281095,281095,OTROS,other,co_puc_com_2810,FALSE,account.data_account_type_liability
co_puc_com_2815,2815,INGRESOS RECIBIDOS PARA TERCEROS,view,co_puc_com_28,FALSE,account.data_account_type_liability
co_puc_com_281505,281505,VALORES RECIBIDOS PARA TERCEROS,other,co_puc_com_2815,FALSE,account.data_account_type_liability
co_puc_com_281510,281510,VENTA POR CUENTA DE TERCEROS,other,co_puc_com_2815,FALSE,account.data_account_type_liability
co_puc_com_2820,2820,CUENTAS DE OPERACI���_N CONJUNTA,view,co_puc_com_28,FALSE,account.data_account_type_liability
co_puc_com_282005,282005,CUENTAS DE OPERACI���_N CONJUNTA,other,co_puc_com_2820,FALSE,account.data_account_type_liability
co_puc_com_2825,2825,RETENCIONES A TERCEROS SOBRE CONTRATOS,view,co_puc_com_28,FALSE,account.data_account_type_liability
co_puc_com_282505,282505,CUMPLIMIENTO OBLIGACIONES LABORALES,other,co_puc_com_2825,FALSE,account.data_account_type_liability
co_puc_com_282510,282510,PARA ESTABILIDAD DE OBRA,other,co_puc_com_2825,FALSE,account.data_account_type_liability
co_puc_com_282515,282515,GARANT���_A CUMPLIMIENTO DE CONTRATOS,other,co_puc_com_2825,FALSE,account.data_account_type_liability
co_puc_com_2830,2830,EMBARGOS JUDICIALES,view,co_puc_com_28,FALSE,account.data_account_type_liability
co_puc_com_283005,283005,INDEMNIZACIONES,other,co_puc_com_2830,FALSE,account.data_account_type_liability
co_puc_com_283010,283010,DEP���_SITOS JUDICIALES,other,co_puc_com_2830,FALSE,account.data_account_type_liability
co_puc_com_2835,2835,ACREEDORES DEL SISTEMA,view,co_puc_com_28,FALSE,account.data_account_type_liability
co_puc_com_283505,283505,CUOTAS NETAS,other,co_puc_com_2835,FALSE,account.data_account_type_liability
co_puc_com_283510,283510,GRUPOS EN FORMACI���_N,other,co_puc_com_2835,FALSE,account.data_account_type_liability
co_puc_com_2840,2840,CUENTAS EN PARTICIPACI���_N,view,co_puc_com_28,FALSE,account.data_account_type_liability
co_puc_com_284005,284005,CUENTAS EN PARTICIPACI���_N,other,co_puc_com_2840,FALSE,account.data_account_type_liability
co_puc_com_2895,2895,DIVERSOS,view,co_puc_com_28,FALSE,account.data_account_type_liability
co_puc_com_289505,289505,PR޸STAMOS DE PRODUCTOS,other,co_puc_com_2895,FALSE,account.data_account_type_liability
co_puc_com_289510,289510,REEMBOLSO DE COSTOS EXPLORATORIOS,other,co_puc_com_2895,FALSE,account.data_account_type_liability
co_puc_com_289515,289515,PROGRAMA DE EXTENSI���_N AGROPECUARIA,other,co_puc_com_2895,FALSE,account.data_account_type_liability
co_puc_com_29,29,BONOS Y PAPELES COMERCIALES,view,co_puc_com_2,FALSE,account.data_account_type_liability
co_puc_com_2905,2905,BONOS EN CIRCULACI���_N,view,co_puc_com_29,FALSE,account.data_account_type_liability
co_puc_com_290505,290505,BONOS EN CIRCULACI���_N,other,co_puc_com_2905,FALSE,account.data_account_type_liability
co_puc_com_290510,290510,GARANTIA ESPECIFICA,other,co_puc_com_2905,TRUE,account.data_account_type_liability
co_puc_com_2910,2910,BONOS OBLIGATORIAMENTE CONVERTIBLES EN ACCIONES,view,co_puc_com_29,FALSE,account.data_account_type_liability
co_puc_com_291005,291005,BONOS OBLIGATORIAMENTE CONVERTIBLES EN ACCIONES,other,co_puc_com_2910,FALSE,account.data_account_type_liability
co_puc_com_2915,2915,PAPELES COMERCIALES,view,co_puc_com_29,FALSE,account.data_account_type_liability
co_puc_com_291505,291505,PAPELES COMERCIALES,other,co_puc_com_2915,FALSE,account.data_account_type_liability
