id,parent_id:id
co_puc_com_153215,co_puc_com_1532
co_puc_com_153220,co_puc_com_1532
co_puc_com_153295,co_puc_com_1532
co_puc_com_153299,co_puc_com_1532
co_puc_com_1536,co_puc_com_15
co_puc_com_153605,co_puc_com_1536
co_puc_com_153610,co_puc_com_1536
co_puc_com_153695,co_puc_com_1536
co_puc_com_153699,co_puc_com_1536
co_puc_com_1540,co_puc_com_15
co_puc_com_154005,co_puc_com_1540
co_puc_com_154008,co_puc_com_1540
co_puc_com_154010,co_puc_com_1540
co_puc_com_154015,co_puc_com_1540
co_puc_com_154017,co_puc_com_1540
co_puc_com_154020,co_puc_com_1540
co_puc_com_154025,co_puc_com_1540
co_puc_com_154030,co_puc_com_1540
co_puc_com_154035,co_puc_com_1540
co_puc_com_154040,co_puc_com_1540
co_puc_com_154045,co_puc_com_1540
co_puc_com_154095,co_puc_com_1540
co_puc_com_154099,co_puc_com_1540
co_puc_com_1544,co_puc_com_15
co_puc_com_154405,co_puc_com_1544
co_puc_com_154410,co_puc_com_1544
co_puc_com_154415,co_puc_com_1544
co_puc_com_154420,co_puc_com_1544
co_puc_com_154425,co_puc_com_1544
co_puc_com_154430,co_puc_com_1544
co_puc_com_154435,co_puc_com_1544
co_puc_com_154440,co_puc_com_1544
co_puc_com_154495,co_puc_com_1544
co_puc_com_154499,co_puc_com_1544
co_puc_com_1548,co_puc_com_15
co_puc_com_154805,co_puc_com_1548
co_puc_com_154810,co_puc_com_1548
co_puc_com_154815,co_puc_com_1548
co_puc_com_154820,co_puc_com_1548
co_puc_com_154825,co_puc_com_1548
co_puc_com_154830,co_puc_com_1548
co_puc_com_154895,co_puc_com_1548
co_puc_com_154899,co_puc_com_1548
co_puc_com_1552,co_puc_com_15
co_puc_com_155205,co_puc_com_1552
co_puc_com_155210,co_puc_com_1552
co_puc_com_155215,co_puc_com_1552
co_puc_com_155295,co_puc_com_1552
co_puc_com_155299,co_puc_com_1552
co_puc_com_1556,co_puc_com_15
co_puc_com_155605,co_puc_com_1556
co_puc_com_155610,co_puc_com_1556
co_puc_com_155615,co_puc_com_1556
co_puc_com_155620,co_puc_com_1556
co_puc_com_155625,co_puc_com_1556
co_puc_com_155628,co_puc_com_1556
co_puc_com_155630,co_puc_com_1556
co_puc_com_155635,co_puc_com_1556
co_puc_com_155640,co_puc_com_1556
co_puc_com_155645,co_puc_com_1556
co_puc_com_155647,co_puc_com_1556
co_puc_com_155650,co_puc_com_1556
co_puc_com_155655,co_puc_com_1556
co_puc_com_155660,co_puc_com_1556
co_puc_com_155665,co_puc_com_1556
co_puc_com_155670,co_puc_com_1556
co_puc_com_155675,co_puc_com_1556
co_puc_com_155680,co_puc_com_1556
co_puc_com_155682,co_puc_com_1556
co_puc_com_155685,co_puc_com_1556
co_puc_com_155695,co_puc_com_1556
co_puc_com_155699,co_puc_com_1556
co_puc_com_1560,co_puc_com_15
co_puc_com_156005,co_puc_com_1560
co_puc_com_156099,co_puc_com_1560
co_puc_com_1562,co_puc_com_15
co_puc_com_156205,co_puc_com_1562
co_puc_com_156299,co_puc_com_1562
co_puc_com_1564,co_puc_com_15
co_puc_com_156405,co_puc_com_1564
co_puc_com_156410,co_puc_com_1564
co_puc_com_156499,co_puc_com_1564
co_puc_com_1568,co_puc_com_15
co_puc_com_156805,co_puc_com_1568
co_puc_com_156810,co_puc_com_1568
co_puc_com_156815,co_puc_com_1568
co_puc_com_156820,co_puc_com_1568
co_puc_com_156825,co_puc_com_1568
co_puc_com_156895,co_puc_com_1568
co_puc_com_156899,co_puc_com_1568
co_puc_com_1572,co_puc_com_15
co_puc_com_157205,co_puc_com_1572
co_puc_com_157210,co_puc_com_1572
co_puc_com_157299,co_puc_com_1572
co_puc_com_1576,co_puc_com_15
co_puc_com_157699,co_puc_com_1576
co_puc_com_1580,co_puc_com_15
co_puc_com_158099,co_puc_com_1580
co_puc_com_1584,co_puc_com_15
co_puc_com_158405,co_puc_com_1584
co_puc_com_158410,co_puc_com_1584
co_puc_com_158499,co_puc_com_1584
co_puc_com_1588,co_puc_com_15
co_puc_com_158805,co_puc_com_1588
co_puc_com_158810,co_puc_com_1588
co_puc_com_158815,co_puc_com_1588
co_puc_com_158820,co_puc_com_1588
co_puc_com_158825,co_puc_com_1588
co_puc_com_158830,co_puc_com_1588
co_puc_com_158835,co_puc_com_1588
co_puc_com_158840,co_puc_com_1588
co_puc_com_158845,co_puc_com_1588
co_puc_com_158850,co_puc_com_1588
co_puc_com_158855,co_puc_com_1588
co_puc_com_158860,co_puc_com_1588
co_puc_com_158865,co_puc_com_1588
co_puc_com_158899,co_puc_com_1588
co_puc_com_1592,co_puc_com_15
co_puc_com_159205,co_puc_com_1592
co_puc_com_159210,co_puc_com_1592
co_puc_com_159215,co_puc_com_1592
co_puc_com_159220,co_puc_com_1592
co_puc_com_159225,co_puc_com_1592
co_puc_com_159230,co_puc_com_1592
co_puc_com_159235,co_puc_com_1592
co_puc_com_159240,co_puc_com_1592
co_puc_com_159245,co_puc_com_1592
co_puc_com_159250,co_puc_com_1592
co_puc_com_159255,co_puc_com_1592
co_puc_com_159260,co_puc_com_1592
co_puc_com_159265,co_puc_com_1592
co_puc_com_159299,co_puc_com_1592
co_puc_com_1596,co_puc_com_15
co_puc_com_159605,co_puc_com_1596
co_puc_com_159610,co_puc_com_1596
co_puc_com_159699,co_puc_com_1596
co_puc_com_1597,co_puc_com_15
co_puc_com_159705,co_puc_com_1597
co_puc_com_159710,co_puc_com_1597
co_puc_com_159715,co_puc_com_1597
co_puc_com_159799,co_puc_com_1597
co_puc_com_1598,co_puc_com_15
co_puc_com_159805,co_puc_com_1598
co_puc_com_159815,co_puc_com_1598
co_puc_com_159820,co_puc_com_1598
co_puc_com_159899,co_puc_com_1598
co_puc_com_1599,co_puc_com_15
co_puc_com_159904,co_puc_com_1599
co_puc_com_159906,co_puc_com_1599
co_puc_com_159908,co_puc_com_1599
co_puc_com_159912,co_puc_com_1599
co_puc_com_159916,co_puc_com_1599
co_puc_com_159920,co_puc_com_1599
co_puc_com_159924,co_puc_com_1599
co_puc_com_159928,co_puc_com_1599
co_puc_com_159932,co_puc_com_1599
co_puc_com_159936,co_puc_com_1599
co_puc_com_159940,co_puc_com_1599
co_puc_com_159944,co_puc_com_1599
co_puc_com_159948,co_puc_com_1599
co_puc_com_159952,co_puc_com_1599
co_puc_com_159956,co_puc_com_1599
co_puc_com_159960,co_puc_com_1599
co_puc_com_159962,co_puc_com_1599
co_puc_com_159964,co_puc_com_1599
co_puc_com_159968,co_puc_com_1599
co_puc_com_159972,co_puc_com_1599
co_puc_com_159980,co_puc_com_1599
co_puc_com_159984,co_puc_com_1599
co_puc_com_159988,co_puc_com_1599
co_puc_com_159992,co_puc_com_1599
co_puc_com_16,co_puc_com_1
co_puc_com_1605,co_puc_com_16
co_puc_com_160505,co_puc_com_1605
co_puc_com_160510,co_puc_com_1605
co_puc_com_160599,co_puc_com_1605
co_puc_com_1610,co_puc_com_16
co_puc_com_161005,co_puc_com_1610
co_puc_com_161010,co_puc_com_1610
co_puc_com_161099,co_puc_com_1610
co_puc_com_1615,co_puc_com_16
co_puc_com_161505,co_puc_com_1615
co_puc_com_161510,co_puc_com_1615
co_puc_com_161599,co_puc_com_1615
co_puc_com_1620,co_puc_com_16
co_puc_com_162005,co_puc_com_1620
co_puc_com_162010,co_puc_com_1620
co_puc_com_162099,co_puc_com_1620
co_puc_com_1625,co_puc_com_16
co_puc_com_162505,co_puc_com_1625
co_puc_com_162510,co_puc_com_1625
co_puc_com_162515,co_puc_com_1625
co_puc_com_162520,co_puc_com_1625
co_puc_com_162525,co_puc_com_1625
co_puc_com_162530,co_puc_com_1625
co_puc_com_162535,co_puc_com_1625
co_puc_com_162595,co_puc_com_1625
co_puc_com_162599,co_puc_com_1625
co_puc_com_1630,co_puc_com_16
co_puc_com_163099,co_puc_com_1630
co_puc_com_1635,co_puc_com_16
co_puc_com_163505,co_puc_com_1635
co_puc_com_163599,co_puc_com_1635
co_puc_com_1698,co_puc_com_16
co_puc_com_169805,co_puc_com_1698
co_puc_com_169810,co_puc_com_1698
co_puc_com_169815,co_puc_com_1698
co_puc_com_169820,co_puc_com_1698
co_puc_com_169830,co_puc_com_1698
co_puc_com_169835,co_puc_com_1698
