id,code,name,reconcile,user_type_id:id,chart_template_id:id
co_puc_125595,125595,"OTRAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_126099,126099,"AJUSTES POR INFLACIÓN",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129505,129505,"APORTES EN COOPERATIVAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129510,129510,"DERECHOS EN CLUBES SOCIALES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129515,129515,"ACCIONES O DERECHOS EN CLUBES DEPORTIVOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129520,129520,"BONOS EN COLEGIOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129595,129595,"DIVERSAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129599,129599,"AJUSTES POR INFLACIÓN",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129905,129905,"ACCIONES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129910,129910,"CUOTAS O PARTES DE INTERÉS SOCIAL",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129915,129915,"BONOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129920,129920,"CÉDULAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129925,129925,"CERTIFICADOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129930,129930,"PAPELES COMERCIALES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129935,129935,"TÍTULOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
