"id,""code"",""name"",""reconcile"",""user_type_id:id"",""chart_template_id:id"""
"co_puc_com_513520,""513520"",""Procesamiento ElectrÃ_nico De Datos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_513525,""513525"",""Acueducto Y Alcantarillado"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_513530,""513530"",""EnergÃ_a ElÃ©ctrica"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_513535,""513535"",""TelÃ©fono"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_513540,""513540"",""Correo, Portes Y Telegramas"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_513545,""513545"",""Fax Y TÃ©lex"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_513550,""513550"",""Transporte, Fletes Y Acarreos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_513555,""513555"",""Gas"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_513595,""513595"",""Otros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_513599,""513599"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5140,""5140"",""Gastos Legales"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_514005,""514005"",""Notariales"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514010,""514010"",""Registro Mercantil"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514015,""514015"",""TrÃ_mites Y Licencias"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514020,""514020"",""Aduaneros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514025,""514025"",""Consulares"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514095,""514095"",""Otros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514099,""514099"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5145,""5145"",""Mantenimiento Y Reparaciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_514505,""514505"",""Terrenos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514510,""514510"",""Construcciones Y Edificaciones"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514515,""514515"",""Maquinaria Y Equipo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514520,""514520"",""Equipo De Oficina"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514525,""514525"",""Equipo De ComputaciÃ_n Y ComunicaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514530,""514530"",""Equipo MÃ©dico-CientÃ_fico"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514535,""514535"",""Equipo De Hoteles Y Restaurantes"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514540,""514540"",""Flota Y Equipo De Transporte"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514545,""514545"",""Flota Y Equipo Fluvial Y/O MarÃ_timo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514550,""514550"",""Flota Y Equipo AÃ©reo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514555,""514555"",""Flota Y Equipo FÃ«rreo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514560,""514560"",""Acueductos, Plantas Y Redes"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514565,""514565"",""Armamento De Vigilancia"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514570,""514570"",""VÃ_as De ComunicaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_514599,""514599"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5150,""5150"",""AdecuaciÃ_n E InstalaciÃ_n"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_515005,""515005"",""Instalaciones ElÃ©ctricas"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515010,""515010"",""Arreglos Ornamentales"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515015,""515015"",""Reparaciones Locativas"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515095,""515095"",""Otros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515099,""515099"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5155,""5155"",""Gastos De Viaje"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_515505,""515505"",""Alojamiento Y ManutenciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515510,""515510"",""Pasajes Fluviales Y/O MarÃ_timos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515515,""515515"",""Pasajes AÃ©reos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515520,""515520"",""Pasajes Terrestres"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515525,""515525"",""Pasajes FÃ«rreos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515595,""515595"",""Otros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_515599,""515599"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5160,""5160"",""Depreciaciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_516005,""516005"",""Construcciones Y Edificaciones"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516010,""516010"",""Maquinaria Y Equipo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516015,""516015"",""Equipo De Oficina"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516020,""516020"",""Equipo De ComputaciÃ_n Y ComunicaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516025,""516025"",""Equipo MÃ©dico-CientÃ_fico"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516030,""516030"",""Equipo De Hoteles Y Restaurantes"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516035,""516035"",""Flota Y Equipo De Transporte"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516040,""516040"",""Flota Y Equipo Fluvial Y/O MarÃ_timo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516045,""516045"",""Flota Y Equipo AÃ©reo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516050,""516050"",""Flota Y Equipo FÃ«rreo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516055,""516055"",""Acueductos, Plantas Y Redes"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516060,""516060"",""Armamento De Vigilancia"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516099,""516099"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5165,""5165"",""Amortizaciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_516505,""516505"",""VÃ_as De ComunicaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516510,""516510"",""Intangibles"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516515,""516515"",""Cargos Diferidos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516595,""516595"",""Otras"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_516599,""516599"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5195,""5195"",""Diversos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_519505,""519505"",""Comisiones"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519510,""519510"",""Libros, Suscripciones, PeriÃ_dicos Y Revistas"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519515,""519515"",""MÃºsica Ambiental"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519520,""519520"",""Gastos De RepresentaciÃ_n Y Relaciones PÃºblicas"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519525,""519525"",""Elementos De Aseo Y CafeterÃ_a"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519530,""519530"",""Ã_tiles, PapelerÃ_a Y Fotocopias"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519535,""519535"",""Combustibles Y Lubricantes"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519540,""519540"",""Envases Y Empaques"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519545,""519545"",""Taxis Y Buses"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519550,""519550"",""Estampillas"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519555,""519555"",""MicrofilmaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519560,""519560"",""Casino Y Restaurante"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519565,""519565"",""Parqueaderos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519570,""519570"",""IndemnizaciÃ_n Por DaÃ±os A Terceros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519575,""519575"",""PÃ_lvora Y Similares"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519595,""519595"",""Otros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519599,""519599"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5199,""5199"",""Provisiones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_519905,""519905"",""Inversiones"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519910,""519910"",""Deudores"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519915,""519915"",""Propiedades, Planta Y Equipo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519995,""519995"",""Otros Activos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_519999,""519999"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_52,""52"",""Operacionales De Ventas"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_5205,""5205"",""Gastos De Personal"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_520503,""520503"",""Salario Integral"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520506,""520506"",""Sueldos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520512,""520512"",""Jornales"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520513,""520513"",""Compensacion Ordinaria"",""TRUE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520515,""520515"",""Horas Extras Y Recargos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520516,""520516"",""Tiempo Suplementario"",""TRUE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520518,""520518"",""Comisiones"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520520,""520520"",""Compensacion Variable"",""TRUE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520521,""520521"",""ViÃ_ticos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520524,""520524"",""Incapacidades"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520527,""520527"",""Auxilio De Transporte"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520528,""520528"",""Ayuda Al Transporte"",""TRUE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520530,""520530"",""CesantÃ_as"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520532,""520532"",""Compensacion Anual"",""TRUE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520533,""520533"",""Intereses Sobre CesantÃ_as"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520536,""520536"",""Prima De Servicios"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520537,""520537"",""Compensacion Semestral"",""TRUE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520539,""520539"",""Vacaciones"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520540,""520540"",""Descanso Anual Compensado"",""TRUE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520542,""520542"",""Primas Extralegales"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520545,""520545"",""Auxilios"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520548,""520548"",""Bonificaciones"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520550,""520550"",""Compensacion Extraordinaria"",""TRUE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520551,""520551"",""DotaciÃ_n Y Suministro A Trabajadores"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520554,""520554"",""Seguros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520557,""520557"",""Cuotas Partes Pensiones De JubilaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520558,""520558"",""AmortizaciÃ_n CÃ_lculo Actuarial Pensiones De JubilaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520559,""520559"",""Pensiones De JubilaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520560,""520560"",""Indemnizaciones Laborales"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520561,""520561"",""AmortizaciÃ_n Bonos Pensionales"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520562,""520562"",""AmortizaciÃ_n TÃ_tulos Pensionales"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520563,""520563"",""CapacitaciÃ_n Al Personal"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520566,""520566"",""Gastos Deportivos Y De RecreaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520568,""520568"",""Aportes A Administradoras De Riesgos Profesionales, Arp"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520569,""520569"",""Aportes A Entidades Promotoras De Salud, Eps"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520570,""520570"",""Aportes A Fondos De Pensiones Y/O CesantÃ_as"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520572,""520572"",""Aportes Cajas De CompensaciÃ_n Familiar"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520575,""520575"",""Aportes Icbf"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520578,""520578"",""Sena"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520581,""520581"",""Aportes Sindicales"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520584,""520584"",""Gastos MÃ©dicos Y Drogas"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520595,""520595"",""Otros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_520599,""520599"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5210,""5210"",""Honorarios"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_521005,""521005"",""Junta Directiva"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521010,""521010"",""RevisorÃ_a Fiscal"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521015,""521015"",""AuditorÃ_a Externa"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521020,""521020"",""AvalÃºos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521025,""521025"",""AsesorÃ_a JurÃ_dica"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521030,""521030"",""AsesorÃ_a Financiera"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521035,""521035"",""AsesorÃ_a TÃ©cnica"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521095,""521095"",""Otros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521099,""521099"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5215,""5215"",""Impuestos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_521505,""521505"",""Industria Y Comercio"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521510,""521510"",""De Timbres"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521515,""521515"",""A La Propiedad RaÃ_z"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521520,""521520"",""Derechos Sobre Instrumentos PÃºblicos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521525,""521525"",""De ValorizaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521530,""521530"",""De Turismo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521535,""521535"",""Tasa Por UtilizaciÃ_n De Puertos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521540,""521540"",""De VehÃ_culos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521545,""521545"",""De EspectÃ¡culos PÃºblicos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521550,""521550"",""Cuotas De Fomento"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521555,""521555"",""Licores"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521560,""521560"",""Cervezas"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521565,""521565"",""Cigarrillos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521570,""521570"",""Iva Descontable"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521595,""521595"",""Otros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_521599,""521599"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5220,""5220"",""Arrendamientos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_522005,""522005"",""Terrenos"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522010,""522010"",""Construcciones Y Edificaciones"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522015,""522015"",""Maquinaria Y Equipo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522020,""522020"",""Equipo De Oficina"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522025,""522025"",""Equipo De ComputaciÃ_n Y ComunicaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522030,""522030"",""Equipo MÃ©dico-CientÃ_fico"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522035,""522035"",""Equipo De Hoteles Y Restaurantes"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522040,""522040"",""Flota Y Equipo De Transporte"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522045,""522045"",""Flota Y Equipo Fluvial Y/O MarÃ_timo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522050,""522050"",""Flota Y Equipo AÃ©reo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522055,""522055"",""Flota Y Equipo FÃ«rreo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522060,""522060"",""Acueductos, Plantas Y Redes"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522065,""522065"",""MÃºsica"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522070,""522070"",""Semovientes"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522095,""522095"",""Otros"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522099,""522099"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5225,""5225"",""Contribuciones Y Afiliaciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_522505,""522505"",""Contribuciones"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522510,""522510"",""Afiliaciones Y Sostenimiento"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_522599,""522599"",""Ajustes Por InflaciÃ_n"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_5230,""5230"",""Seguros"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_comercial"""
"co_puc_com_523005,""523005"",""Manejo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523010,""523010"",""Cumplimiento"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523015,""523015"",""Corriente DÃ©bil"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523020,""523020"",""Vida Colectiva"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523025,""523025"",""Incendio"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523030,""523030"",""Terremoto"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523035,""523035"",""SustracciÃ_n Y Hurto"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523040,""523040"",""Flota Y Equipo De Transporte"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523045,""523045"",""Flota Y Equipo Fluvial Y/O MarÃ_timo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523050,""523050"",""Flota Y Equipo AÃ©reo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523055,""523055"",""Flota Y Equipo FÃ«rreo"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
"co_puc_com_523060,""523060"",""Responsabilidad Civil Y Extracontractual"",""FALSE"",""account.data_account_type_expenses"",""l10n_co_chart_template_comercial"""
